timestamp,station,lat,lon,pm25,pm10,co,no2,so2,o3,aqi
2023-08-23 01:00:00,Shadipur,28.6515,77.1588,31.0,101.7,348.0,23.0,13.8,30.0,51.0
2023-08-23 02:00:00,Shadipur,28.6515,77.1588,35.2,120.1,458.0,27.8,15.0,19.0,58.1
2023-08-23 03:00:00,Shadipur,28.6515,77.1588,39.5,126.2,542.0,31.0,16.4,19.0,65.4
2023-08-23 04:00:00,Shadipur,28.6515,77.1588,41.6,127.1,574.0,31.0,18.0,37.0,68.9
2023-08-23 05:00:00,Shadipur,28.6515,77.1588,42.5,129.9,580.0,29.3,19.8,66.0,70.4
2023-08-23 06:00:00,Shadipur,28.6515,77.1588,37.1,112.7,580.0,27.4,21.9,94.0,61.3
2023-08-23 07:00:00,Shadipur,28.6515,77.1588,29.0,85.7,576.0,24.9,24.4,120.0,48.3
2023-08-23 08:00:00,Shadipur,28.6515,77.1588,28.8,70.3,567.0,22.1,27.2,144.0,48.0
2023-08-23 09:00:00,Shadipur,28.6515,77.1588,32.0,68.9,571.0,21.9,30.4,158.0,52.7
2023-08-23 10:00:00,Shadipur,28.6515,77.1588,33.6,81.5,592.0,25.6,34.5,155.0,55.4
2023-08-23 11:00:00,Shadipur,28.6515,77.1588,35.5,84.5,627.0,31.9,39.0,141.0,58.6
2023-08-23 12:00:00,Shadipur,28.6515,77.1588,38.8,76.6,628.0,43.8,28.1,59.0,64.2
2023-08-23 13:00:00,Shadipur,28.6515,77.1588,38.0,70.3,702.0,49.6,29.9,49.0,62.8
2023-08-23 14:00:00,Shadipur,28.6515,77.1588,41.2,69.2,801.0,57.4,32.5,35.0,68.2
2023-08-23 15:00:00,Shadipur,28.6515,77.1588,42.7,68.9,856.0,62.1,34.4,24.0,70.8
2023-08-23 16:00:00,Shadipur,28.6515,77.1588,41.7,67.8,833.0,61.2,35.5,19.0,69.1
2023-08-23 17:00:00,Shadipur,28.6515,77.1588,40.2,65.7,766.0,57.1,36.0,18.0,66.5
2023-08-23 18:00:00,Shadipur,28.6515,77.1588,38.8,64.7,687.0,52.0,35.1,19.0,64.2
2023-08-23 19:00:00,Shadipur,28.6515,77.1588,36.1,63.3,593.0,45.3,31.8,23.0,59.6
2023-08-23 20:00:00,Shadipur,28.6515,77.1588,32.2,58.7,488.0,37.6,27.1,29.0,53.0
2023-08-23 21:00:00,Shadipur,28.6515,77.1588,28.6,52.9,414.0,32.5,23.7,31.0,47.7
2023-08-23 22:00:00,Shadipur,28.6515,77.1588,24.2,44.0,392.0,32.6,23.2,25.0,40.3
2023-08-23 23:00:00,Shadipur,28.6515,77.1588,19.8,36.4,400.0,35.3,24.0,15.0,33.0
2023-08-24 00:00:00,Shadipur,28.6515,77.1588,29.9,66.8,520.0,40.8,23.3,6.0,49.8
2023-08-24 01:00:00,Shadipur,28.6515,77.1588,30.9,78.2,536.0,38.9,22.2,11.0,500.0
2023-08-24 02:00:00,Shadipur,28.6515,77.1588,34.9,91.5,554.0,35.9,20.7,20.0,57.6
2023-08-24 03:00:00,Shadipur,28.6515,77.1588,33.5,113.9,537.0,31.3,18.8,35.0,55.2
2023-08-24 04:00:00,Shadipur,28.6515,77.1588,33.5,129.9,454.0,23.4,16.3,63.0,55.2
2023-08-24 05:00:00,Shadipur,28.6515,77.1588,33.4,155.5,337.0,13.9,13.5,98.0,55.1
2023-08-24 06:00:00,Shadipur,28.6515,77.1588,37.1,204.9,246.0,6.9,11.4,124.0,61.3
2023-08-24 07:00:00,Shadipur,28.6515,77.1588,43.3,264.5,203.0,4.1,10.6,133.0,71.8
2023-08-24 08:00:00,Shadipur,28.6515,77.1588,53.9,320.4,187.0,3.8,10.5,132.0,89.7
2023-08-24 09:00:00,Shadipur,28.6515,77.1588,53.9,309.2,194.0,5.5,10.6,128.0,89.7
2023-08-24 10:00:00,Shadipur,28.6515,77.1588,52.9,287.8,217.0,8.3,10.3,123.0,88.0
2023-08-24 11:00:00,Shadipur,28.6515,77.1588,49.7,244.9,264.0,13.1,10.2,115.0,82.6
2023-08-24 12:00:00,Shadipur,28.6515,77.1588,49.8,204.4,308.0,18.1,11.5,92.0,82.8
2023-08-24 13:00:00,Shadipur,28.6515,77.1588,48.1,174.2,485.0,31.6,15.3,71.0,79.9
2023-08-24 14:00:00,Shadipur,28.6515,77.1588,49.2,148.1,723.0,49.8,20.3,42.0,81.8
2023-08-24 15:00:00,Shadipur,28.6515,77.1588,47.4,129.0,860.0,60.7,23.2,21.0,78.7
2023-08-24 16:00:00,Shadipur,28.6515,77.1588,44.4,120.1,804.0,58.1,21.9,15.0,73.6
2023-08-24 17:00:00,Shadipur,28.6515,77.1588,40.0,115.0,647.0,48.1,18.4,18.0,66.2
2023-08-24 18:00:00,Shadipur,28.6515,77.1588,34.6,109.4,496.0,38.0,15.0,22.0,57.1
2023-08-24 19:00:00,Shadipur,28.6515,77.1588,31.2,109.7,378.0,28.9,12.1,27.0,51.3
2023-08-24 20:00:00,Shadipur,28.6515,77.1588,30.5,113.6,267.0,19.5,9.4,34.0,500.0
2023-08-24 21:00:00,Shadipur,28.6515,77.1588,30.7,116.9,191.0,13.1,7.4,38.0,500.0
2023-08-24 22:00:00,Shadipur,28.6515,77.1588,31.7,123.9,166.0,11.7,6.6,37.0,52.2
2023-08-24 23:00:00,Shadipur,28.6515,77.1588,32.5,129.9,175.0,13.3,6.6,33.0,53.5
2023-08-25 00:00:00,Shadipur,28.6515,77.1588,34.3,130.4,192.0,13.8,7.2,34.0,56.6
2023-08-25 01:00:00,Shadipur,28.6515,77.1588,34.8,133.6,231.0,14.6,8.5,37.0,57.4
2023-08-25 02:00:00,Shadipur,28.6515,77.1588,38.1,154.6,283.0,15.5,10.3,43.0,63.0
2023-08-25 03:00:00,Shadipur,28.6515,77.1588,39.7,167.6,312.0,15.2,11.7,54.0,65.7
2023-08-25 04:00:00,Shadipur,28.6515,77.1588,38.0,168.1,295.0,12.6,12.2,77.0,62.8
2023-08-25 05:00:00,Shadipur,28.6515,77.1588,36.6,171.8,254.0,8.8,12.2,105.0,60.5
2023-08-25 06:00:00,Shadipur,28.6515,77.1588,38.5,197.0,221.0,5.9,12.0,127.0,63.7
2023-08-25 07:00:00,Shadipur,28.6515,77.1588,40.4,216.5,202.0,4.4,11.4,137.0,66.9
2023-08-25 08:00:00,Shadipur,28.6515,77.1588,42.0,222.6,191.0,3.7,10.5,139.0,69.6
2023-08-25 09:00:00,Shadipur,28.6515,77.1588,44.1,231.0,199.0,4.9,9.8,137.0,73.1
2023-08-25 10:00:00,Shadipur,28.6515,77.1588,46.7,244.9,229.0,8.2,9.4,131.0,77.5
2023-08-25 11:00:00,Shadipur,28.6515,77.1588,47.8,239.3,278.0,13.2,9.3,120.0,79.4
2023-08-25 12:00:00,Shadipur,28.6515,77.1588,45.1,171.4,340.0,19.1,10.0,103.0,74.8
2023-08-25 13:00:00,Shadipur,28.6515,77.1588,48.2,154.1,456.0,30.6,12.6,80.0,80.1
2023-08-25 14:00:00,Shadipur,28.6515,77.1588,50.6,144.4,610.0,46.0,16.1,49.0,84.1
2023-08-25 15:00:00,Shadipur,28.6515,77.1588,49.1,135.5,687.0,54.1,18.0,28.0,81.6
2023-08-25 16:00:00,Shadipur,28.6515,77.1588,45.3,127.6,615.0,48.3,16.9,26.0,75.2
2023-08-25 17:00:00,Shadipur,28.6515,77.1588,41.0,125.3,465.0,35.2,14.2,35.0,67.9
2023-08-25 18:00:00,Shadipur,28.6515,77.1588,37.5,131.8,336.0,24.1,11.7,42.0,62.0
2023-08-25 19:00:00,Shadipur,28.6515,77.1588,38.0,144.4,263.0,18.0,9.8,45.0,62.8
2023-08-25 20:00:00,Shadipur,28.6515,77.1588,41.0,154.6,210.0,13.9,8.0,47.0,67.9
2023-08-25 21:00:00,Shadipur,28.6515,77.1588,43.1,158.3,177.0,11.5,6.8,47.0,71.4
2023-08-25 22:00:00,Shadipur,28.6515,77.1588,43.3,156.0,162.0,11.2,6.5,44.0,71.8
2023-08-25 23:00:00,Shadipur,28.6515,77.1588,42.4,153.2,167.0,12.6,6.8,38.0,70.3
2023-08-26 00:00:00,Shadipur,28.6515,77.1588,41.4,139.7,213.0,17.0,7.9,30.0,68.6
2023-08-26 01:00:00,Shadipur,28.6515,77.1588,42.6,147.1,266.0,18.2,9.7,35.0,70.6
2023-08-26 02:00:00,Shadipur,28.6515,77.1588,46.0,149.5,336.0,19.7,12.1,44.0,76.3
2023-08-26 03:00:00,Shadipur,28.6515,77.1588,43.5,165.3,370.0,19.4,13.5,56.0,72.1
2023-08-26 04:00:00,Shadipur,28.6515,77.1588,34.5,139.2,333.0,15.5,12.9,76.0,56.9
2023-08-26 05:00:00,Shadipur,28.6515,77.1588,29.2,122.9,260.0,9.9,11.4,100.0,48.7
2023-08-26 06:00:00,Shadipur,28.6515,77.1588,30.6,143.0,204.0,5.7,10.0,118.0,500.0
2023-08-26 07:00:00,Shadipur,28.6515,77.1588,31.8,147.6,182.0,3.9,9.1,126.0,52.4
2023-08-26 08:00:00,Shadipur,28.6515,77.1588,33.1,149.9,177.0,3.5,8.4,128.0,54.5
2023-08-26 09:00:00,Shadipur,28.6515,77.1588,34.7,155.5,190.0,4.9,8.1,127.0,57.3
2023-08-26 10:00:00,Shadipur,28.6515,77.1588,37.0,166.2,219.0,7.9,8.1,124.0,61.1
2023-08-26 11:00:00,Shadipur,28.6515,77.1588,40.7,179.3,266.0,12.7,8.4,118.0,67.4
2023-08-26 12:00:00,Shadipur,28.6515,77.1588,45.4,164.4,329.0,19.8,10.2,106.0,75.3
2023-08-26 13:00:00,Shadipur,28.6515,77.1588,53.0,165.3,565.0,37.2,15.1,80.0,88.2
2023-08-26 14:00:00,Shadipur,28.6515,77.1588,62.9,185.8,883.0,60.7,21.7,44.0,107.5
2023-08-26 15:00:00,Shadipur,28.6515,77.1588,66.8,192.8,1067.0,74.8,25.6,19.0,120.8
2023-08-26 16:00:00,Shadipur,28.6515,77.1588,64.5,181.6,993.0,70.9,24.3,14.0,112.9
2023-08-26 17:00:00,Shadipur,28.6515,77.1588,56.6,153.2,786.0,57.7,20.2,19.0,94.3
2023-08-26 18:00:00,Shadipur,28.6515,77.1588,51.6,149.0,605.0,45.8,16.5,24.0,85.8
2023-08-26 19:00:00,Shadipur,28.6515,77.1588,50.5,156.9,510.0,39.0,14.1,24.0,83.9
2023-08-26 20:00:00,Shadipur,28.6515,77.1588,51.0,167.6,441.0,33.4,12.1,23.0,84.8
2023-08-26 21:00:00,Shadipur,28.6515,77.1588,50.8,167.6,380.0,28.4,10.5,24.0,84.5
2023-08-26 22:00:00,Shadipur,28.6515,77.1588,49.4,163.0,314.0,23.5,9.4,26.0,82.1
2023-08-26 23:00:00,Shadipur,28.6515,77.1588,46.4,154.1,256.0,19.1,8.7,29.0,77.0
2023-08-27 00:00:00,Shadipur,28.6515,77.1588,44.5,147.1,276.0,20.7,8.2,27.0,73.8
2023-08-27 01:00:00,Shadipur,28.6515,77.1588,43.3,149.0,318.0,20.9,9.2,34.0,71.8
2023-08-27 02:00:00,Shadipur,28.6515,77.1588,44.9,146.2,373.0,21.0,10.5,44.0,74.5
2023-08-27 03:00:00,Shadipur,28.6515,77.1588,46.2,172.8,394.0,19.6,11.4,58.0,76.7
2023-08-27 04:00:00,Shadipur,28.6515,77.1588,43.9,175.6,348.0,15.3,11.3,80.0,72.8
2023-08-27 05:00:00,Shadipur,28.6515,77.1588,41.7,177.0,267.0,9.6,10.8,105.0,69.1
2023-08-27 06:00:00,Shadipur,28.6515,77.1588,45.8,206.8,205.0,5.4,10.1,123.0,76.0
2023-08-27 07:00:00,Shadipur,28.6515,77.1588,52.5,247.7,177.0,3.6,9.2,128.0,87.3
2023-08-27 08:00:00,Shadipur,28.6515,77.1588,55.3,266.4,168.0,3.2,8.3,126.0,92.1
2023-08-27 09:00:00,Shadipur,28.6515,77.1588,57.3,277.5,177.0,4.5,7.7,122.0,95.4
2023-08-27 10:00:00,Shadipur,28.6515,77.1588,58.9,287.8,203.0,7.4,7.6,118.0,98.1
2023-08-27 11:00:00,Shadipur,28.6515,77.1588,61.0,268.2,249.0,12.1,7.9,112.0,101.0
2023-08-27 12:00:00,Shadipur,28.6515,77.1588,59.8,225.8,323.0,18.7,9.4,100.0,99.7
2023-08-27 13:00:00,Shadipur,28.6515,77.1588,65.2,219.8,466.0,29.4,12.7,80.0,115.3
2023-08-27 14:00:00,Shadipur,28.6515,77.1588,70.3,216.1,660.0,43.9,17.2,53.0,132.7
2023-08-27 15:00:00,Shadipur,28.6515,77.1588,74.5,239.3,787.0,54.0,20.5,32.0,147.1
2023-08-27 16:00:00,Shadipur,28.6515,77.1588,75.4,240.3,783.0,55.4,21.6,24.0,150.2
2023-08-27 17:00:00,Shadipur,28.6515,77.1588,81.3,258.9,712.0,52.2,21.4,22.0,170.3
2023-08-27 18:00:00,Shadipur,28.6515,77.1588,76.1,228.6,639.0,48.5,20.4,21.0,152.5
2023-08-27 19:00:00,Shadipur,28.6515,77.1588,73.3,223.5,588.0,45.5,18.4,19.0,143.0
2023-08-27 20:00:00,Shadipur,28.6515,77.1588,68.9,210.9,536.0,41.9,15.5,17.0,128.0
2023-08-27 21:00:00,Shadipur,28.6515,77.1588,63.8,193.2,478.0,37.6,13.2,17.0,110.6
2023-08-27 22:00:00,Shadipur,28.6515,77.1588,58.4,175.1,399.0,31.7,11.8,20.0,97.3
2023-08-27 23:00:00,Shadipur,28.6515,77.1588,53.3,160.2,315.0,25.0,10.9,25.0,88.7
2023-08-28 00:00:00,Shadipur,28.6515,77.1588,43.4,112.2,226.0,17.2,8.8,31.0,72.0
2023-08-28 01:00:00,Shadipur,28.6515,77.1588,41.3,112.2,262.0,17.9,9.4,33.0,68.4
2023-08-28 02:00:00,Shadipur,28.6515,77.1588,42.3,113.4,310.0,18.7,10.3,38.0,70.1
2023-08-28 03:00:00,Shadipur,28.6515,77.1588,44.6,146.7,335.0,18.0,11.1,50.0,74.0
2023-08-28 04:00:00,Shadipur,28.6515,77.1588,47.1,166.7,314.0,14.5,12.0,76.0,78.2
2023-08-28 05:00:00,Shadipur,28.6515,77.1588,50.2,173.2,270.0,9.5,13.0,110.0,83.4
2023-08-28 06:00:00,Shadipur,28.6515,77.1588,52.9,197.0,233.0,5.8,13.3,135.0,88.0
2023-08-28 07:00:00,Shadipur,28.6515,77.1588,55.8,238.0,209.0,3.8,12.4,144.0,92.9
2023-08-28 08:00:00,Shadipur,28.6515,77.1588,57.3,261.7,192.0,3.1,10.9,145.0,95.4
2023-08-28 09:00:00,Shadipur,28.6515,77.1588,57.9,277.5,200.0,4.5,10.0,142.0,96.5
2023-08-28 10:00:00,Shadipur,28.6515,77.1588,58.3,287.8,234.0,8.4,9.9,137.0,97.1
2023-08-28 11:00:00,Shadipur,28.6515,77.1588,58.7,282.2,293.0,14.5,10.4,128.0,97.8
2023-08-28 12:00:00,Shadipur,28.6515,77.1588,58.9,236.6,326.0,19.0,12.3,116.0,98.1
2023-08-28 13:00:00,Shadipur,28.6515,77.1588,65.7,225.4,561.0,35.0,17.5,92.0,117.0
2023-08-28 14:00:00,Shadipur,28.6515,77.1588,75.0,252.4,883.0,56.8,24.5,58.0,148.8
2023-08-28 15:00:00,Shadipur,28.6515,77.1588,78.5,250.5,1102.0,71.8,29.2,31.0,160.7
2023-08-28 16:00:00,Shadipur,28.6515,77.1588,76.4,238.0,1129.0,73.8,29.7,19.0,153.6
2023-08-28 17:00:00,Shadipur,28.6515,77.1588,75.0,229.6,1054.0,68.9,27.8,14.0,148.8
2023-08-28 18:00:00,Shadipur,28.6515,77.1588,74.5,223.1,960.0,63.2,25.3,12.0,147.1
2023-08-28 19:00:00,Shadipur,28.6515,77.1588,69.6,206.3,868.0,58.3,22.2,10.0,130.4
2023-08-28 20:00:00,Shadipur,28.6515,77.1588,62.6,183.5,757.0,52.5,18.5,11.0,106.5
2023-08-28 21:00:00,Shadipur,28.6515,77.1588,56.2,166.7,647.0,46.4,15.4,12.0,93.6
2023-08-28 22:00:00,Shadipur,28.6515,77.1588,50.3,156.0,535.0,39.5,13.4,14.0,83.6
2023-08-28 23:00:00,Shadipur,28.6515,77.1588,45.8,144.8,423.0,32.3,12.0,17.0,76.0
2023-08-29 00:00:00,Shadipur,28.6515,77.1588,41.2,135.0,291.0,22.1,9.8,28.0,68.2
2023-08-29 01:00:00,Shadipur,28.6515,77.1588,40.2,131.8,303.0,20.8,10.1,32.0,66.5
2023-08-29 02:00:00,Shadipur,28.6515,77.1588,41.4,122.0,318.0,18.8,10.6,39.0,68.6
2023-08-29 03:00:00,Shadipur,28.6515,77.1588,39.3,140.2,317.0,16.3,11.0,51.0,65.0
2023-08-29 04:00:00,Shadipur,28.6515,77.1588,36.0,138.3,284.0,12.6,11.3,74.0,59.4
2023-08-29 05:00:00,Shadipur,28.6515,77.1588,34.3,136.9,235.0,8.4,11.5,102.0,56.6
2023-08-29 06:00:00,Shadipur,28.6515,77.1588,34.6,148.5,199.0,5.3,11.7,124.0,57.1
2023-08-29 07:00:00,Shadipur,28.6515,77.1588,35.7,155.5,185.0,3.8,11.7,137.0,58.9
2023-08-29 08:00:00,Shadipur,28.6515,77.1588,37.1,159.3,183.0,3.5,11.6,144.0,61.3
2023-08-29 09:00:00,Shadipur,28.6515,77.1588,38.3,164.4,197.0,4.8,11.6,146.0,63.3
2023-08-29 10:00:00,Shadipur,28.6515,77.1588,39.1,168.1,203.0,6.7,10.9,143.0,64.7
2023-08-29 11:00:00,Shadipur,28.6515,77.1588,39.9,171.8,224.0,10.2,10.2,135.0,66.0
2023-08-29 12:00:00,Shadipur,28.6515,77.1588,39.3,134.6,391.0,23.6,12.6,119.0,65.0
2023-08-29 13:00:00,Shadipur,28.6515,77.1588,47.4,139.2,610.0,39.9,18.4,95.0,78.7
2023-08-29 14:00:00,Shadipur,28.6515,77.1588,56.1,156.9,913.0,62.1,26.5,61.0,93.4
2023-08-29 15:00:00,Shadipur,28.6515,77.1588,62.4,170.0,1152.0,77.6,34.0,36.0,105.8
2023-08-29 16:00:00,Shadipur,28.6515,77.1588,65.9,178.3,1263.0,79.6,40.5,28.0,117.7
2023-08-29 17:00:00,Shadipur,28.6515,77.1588,69.6,187.2,1309.0,74.9,46.3,30.0,130.4
2023-08-29 18:00:00,Shadipur,28.6515,77.1588,73.1,197.0,1334.0,70.3,49.4,30.0,142.3
2023-08-29 19:00:00,Shadipur,28.6515,77.1588,73.3,200.2,1357.0,68.4,48.3,27.0,143.0
2023-08-29 20:00:00,Shadipur,28.6515,77.1588,72.6,197.9,1358.0,66.6,44.5,23.0,140.6
2023-08-29 21:00:00,Shadipur,28.6515,77.1588,71.5,192.8,1318.0,64.9,40.0,19.0,136.8
2023-08-29 22:00:00,Shadipur,28.6515,77.1588,67.3,179.7,1213.0,63.8,35.1,11.0,122.5
2023-08-29 23:00:00,Shadipur,28.6515,77.1588,61.2,160.2,1068.0,62.7,29.5,4.0,101.7
2023-08-30 00:00:00,Shadipur,28.6515,77.1588,50.1,128.1,629.0,41.4,19.7,29.0,83.3
2023-08-30 01:00:00,Shadipur,28.6515,77.1588,51.1,123.9,636.0,39.2,20.0,44.0,85.0
2023-08-30 02:00:00,Shadipur,28.6515,77.1588,52.9,122.0,641.0,35.7,20.3,66.0,88.0
2023-08-30 03:00:00,Shadipur,28.6515,77.1588,49.6,122.0,610.0,30.7,20.2,90.0,82.4
2023-08-30 04:00:00,Shadipur,28.6515,77.1588,43.3,117.8,507.0,22.6,19.5,119.0,71.8
2023-08-30 05:00:00,Shadipur,28.6515,77.1588,44.4,135.5,368.0,12.9,18.4,150.0,73.6
2023-08-30 06:00:00,Shadipur,28.6515,77.1588,46.7,153.2,264.0,5.8,17.2,171.0,77.5
2023-08-30 07:00:00,Shadipur,28.6515,77.1588,47.3,160.2,223.0,3.0,15.6,176.0,78.5
2023-08-30 08:00:00,Shadipur,28.6515,77.1588,46.9,162.5,216.0,2.9,13.8,172.0,77.9
2023-08-30 09:00:00,Shadipur,28.6515,77.1588,46.6,164.8,233.0,4.8,12.7,165.0,77.4
2023-08-30 10:00:00,Shadipur,28.6515,77.1588,46.4,166.7,246.0,7.2,11.8,159.0,77.0
2023-08-30 11:00:00,Shadipur,28.6515,77.1588,46.6,166.7,283.0,11.8,11.6,150.0,77.4
2023-08-30 12:00:00,Shadipur,28.6515,77.1588,48.0,152.7,401.0,20.5,14.1,143.0,79.7
2023-08-30 13:00:00,Shadipur,28.6515,77.1588,54.0,152.3,598.0,36.5,19.1,115.0,89.9
2023-08-30 14:00:00,Shadipur,28.6515,77.1588,62.4,170.0,872.0,58.5,26.2,77.0,105.8
2023-08-30 15:00:00,Shadipur,28.6515,77.1588,68.2,186.3,1104.0,74.6,33.0,47.0,125.6
2023-08-30 16:00:00,Shadipur,28.6515,77.1588,72.4,202.1,1245.0,78.6,39.2,36.0,139.9
2023-08-30 17:00:00,Shadipur,28.6515,77.1588,77.5,223.1,1344.0,76.6,45.1,34.0,157.3
2023-08-30 18:00:00,Shadipur,28.6515,77.1588,81.5,239.3,1420.0,75.1,49.4,32.0,171.0
2023-08-30 19:00:00,Shadipur,28.6515,77.1588,83.4,249.6,1478.0,76.5,51.7,28.0,177.5
2023-08-30 20:00:00,Shadipur,28.6515,77.1588,85.2,256.1,1514.0,78.4,52.3,24.0,183.6
2023-08-30 21:00:00,Shadipur,28.6515,77.1588,87.5,261.7,1540.0,79.4,51.6,20.0,191.5
2023-08-30 22:00:00,Shadipur,28.6515,77.1588,87.5,255.2,1581.0,79.9,49.0,10.0,191.5
2023-08-30 23:00:00,Shadipur,28.6515,77.1588,84.5,238.4,1613.0,79.6,45.0,0.0,181.2
2023-08-31 00:00:00,Shadipur,28.6515,77.1588,75.0,208.6,1251.0,65.3,33.6,8.0,148.8
2023-08-31 01:00:00,Shadipur,28.6515,77.1588,71.7,189.5,1164.0,60.2,32.2,35.0,137.5
2023-08-31 02:00:00,Shadipur,28.6515,77.1588,66.8,168.1,1036.0,52.6,30.1,73.0,120.8
2023-08-31 03:00:00,Shadipur,28.6515,77.1588,58.9,159.7,881.0,43.4,27.3,107.0,98.1
2023-08-31 04:00:00,Shadipur,28.6515,77.1588,49.4,149.9,675.0,30.8,23.4,134.0,82.1
2023-08-31 05:00:00,Shadipur,28.6515,77.1588,43.7,141.6,443.0,16.5,18.9,158.0,72.5
2023-08-31 06:00:00,Shadipur,28.6515,77.1588,40.4,133.6,274.0,6.2,15.3,173.0,66.9
2023-08-31 07:00:00,Shadipur,28.6515,77.1588,38.6,128.5,210.0,2.2,13.1,177.0,63.8
2023-08-31 08:00:00,Shadipur,28.6515,77.1588,37.7,128.5,209.0,2.2,11.7,173.0,62.3
2023-08-31 09:00:00,Shadipur,28.6515,77.1588,37.3,131.3,236.0,4.7,11.1,166.0,61.6
2023-08-31 10:00:00,Shadipur,28.6515,77.1588,37.0,135.0,248.0,7.1,10.2,160.0,61.1
2023-08-31 11:00:00,Shadipur,28.6515,77.1588,37.4,138.8,288.0,12.0,10.0,151.0,61.8
2023-08-31 12:00:00,Shadipur,28.6515,77.1588,43.8,126.7,427.0,22.8,14.1,136.0,72.6
2023-08-31 13:00:00,Shadipur,28.6515,77.1588,54.5,141.6,721.0,45.6,21.7,108.0,90.7
2023-08-31 14:00:00,Shadipur,28.6515,77.1588,67.5,168.6,1127.0,76.8,32.4,69.0,123.2
2023-08-31 15:00:00,Shadipur,28.6515,77.1588,75.4,185.3,1448.0,98.1,41.7,39.0,150.2
2023-08-31 16:00:00,Shadipur,28.6515,77.1588,80.3,197.0,1590.0,99.8,48.1,28.0,166.9
2023-08-31 17:00:00,Shadipur,28.6515,77.1588,84.5,210.5,1647.0,91.6,53.0,25.0,181.2
2023-08-31 18:00:00,Shadipur,28.6515,77.1588,87.8,222.1,1691.0,84.8,56.2,24.0,192.5
2023-08-31 19:00:00,Shadipur,28.6515,77.1588,91.0,231.9,1762.0,83.5,57.8,21.0,201.0
2023-08-31 20:00:00,Shadipur,28.6515,77.1588,92.9,238.0,1821.0,83.6,57.7,19.0,207.5
2023-08-31 21:00:00,Shadipur,28.6515,77.1588,92.9,239.3,1830.0,83.5,55.6,16.0,207.5
2023-08-31 22:00:00,Shadipur,28.6515,77.1588,92.4,239.3,1769.0,84.0,50.3,7.0,205.8
2023-08-31 23:00:00,Shadipur,28.6515,77.1588,88.2,220.3,1658.0,84.4,42.9,0.0,193.9
2023-09-01 00:00:00,Shadipur,28.6515,77.1588,67.3,177.0,1117.0,62.6,31.5,14.0,122.5
2023-09-01 01:00:00,Shadipur,28.6515,77.1588,61.2,151.8,1074.0,58.4,30.0,36.0,101.7
2023-09-01 02:00:00,Shadipur,28.6515,77.1588,60.1,137.8,1006.0,52.1,27.8,67.0,500.0
2023-09-01 03:00:00,Shadipur,28.6515,77.1588,53.9,131.3,893.0,43.6,24.9,96.0,89.7
2023-09-01 04:00:00,Shadipur,28.6515,77.1588,43.8,122.9,693.0,30.9,21.0,121.0,72.6
2023-09-01 05:00:00,Shadipur,28.6515,77.1588,35.9,107.1,449.0,16.0,16.4,143.0,59.3
2023-09-01 06:00:00,Shadipur,28.6515,77.1588,31.8,99.0,269.0,5.3,12.7,158.0,52.4
2023-09-01 07:00:00,Shadipur,28.6515,77.1588,29.7,99.9,202.0,1.6,10.4,160.0,49.5
2023-09-01 08:00:00,Shadipur,28.6515,77.1588,29.2,111.3,198.0,2.0,9.0,155.0,48.7
2023-09-01 09:00:00,Shadipur,28.6515,77.1588,30.5,136.0,218.0,4.4,8.3,147.0,500.0
2023-09-01 10:00:00,Shadipur,28.6515,77.1588,33.4,169.5,250.0,8.2,8.2,140.0,55.1
2023-09-01 11:00:00,Shadipur,28.6515,77.1588,37.5,178.8,306.0,14.0,8.9,130.0,62.0
2023-09-01 12:00:00,Shadipur,28.6515,77.1588,38.6,162.5,349.0,19.1,10.3,119.0,63.8
2023-09-01 13:00:00,Shadipur,28.6515,77.1588,44.7,161.6,433.0,27.2,12.8,99.0,74.1
2023-09-01 14:00:00,Shadipur,28.6515,77.1588,48.7,168.6,549.0,38.3,16.3,71.0,80.9
2023-09-01 15:00:00,Shadipur,28.6515,77.1588,50.6,175.6,636.0,46.3,19.2,49.0,84.1
2023-09-01 16:00:00,Shadipur,28.6515,77.1588,51.3,179.3,667.0,48.3,20.9,40.0,85.3
2023-09-01 17:00:00,Shadipur,28.6515,77.1588,52.0,179.3,670.0,47.2,21.9,37.0,86.5
2023-09-01 18:00:00,Shadipur,28.6515,77.1588,52.4,178.8,669.0,45.8,22.1,35.0,87.2
2023-09-01 19:00:00,Shadipur,28.6515,77.1588,51.9,175.1,676.0,45.0,21.0,32.0,86.3
2023-09-01 20:00:00,Shadipur,28.6515,77.1588,51.5,159.3,680.0,43.8,19.0,29.0,85.6
2023-09-01 21:00:00,Shadipur,28.6515,77.1588,49.4,142.5,667.0,42.2,17.3,27.0,82.1
2023-09-01 22:00:00,Shadipur,28.6515,77.1588,48.0,129.9,621.0,40.1,16.2,23.0,79.7
2023-09-01 23:00:00,Shadipur,28.6515,77.1588,44.4,123.4,559.0,37.5,15.3,20.0,73.6
2023-09-02 00:00:00,Shadipur,28.6515,77.1588,41.8,108.0,487.0,32.2,14.6,26.0,69.2
2023-09-02 01:00:00,Shadipur,28.6515,77.1588,41.2,107.8,551.0,32.9,15.2,34.0,68.2
2023-09-02 02:00:00,Shadipur,28.6515,77.1588,43.7,100.8,633.0,33.6,15.9,47.0,72.5
2023-09-02 03:00:00,Shadipur,28.6515,77.1588,41.3,103.8,651.0,31.4,16.0,65.0,68.4
2023-09-02 04:00:00,Shadipur,28.6515,77.1588,35.9,96.6,543.0,23.6,15.1,93.0,59.3
